rgb,set1Arm,set1NotArm,set1Prediction,set2Arm,set2NotArm,set2Prediction,set3Arm,set3NotArm,set3Prediction,set4Arm,set4NotArm,set4Prediction,set5Arm,set5NotArm,set5Prediction,set6Arm,set6NotArm,set6Prediction,set7Arm,set7NotArm,set7Prediction,totalArm,totalNotArm,totalPrediction
17-26-30,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,3,0,0,4,0
11-12-16,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
16-19-20,0,52,0,33,583,0,9,149,0,9,3,1,33,63,0,20,26,0,5,25,0,109,901,0
2-3-4,724,41,1,1780,67,1,2112,148,1,3077,260,1,4088,294,1,1583,98,1,1509,53,1,14873,961,1
23-28-30,0,0,1,0,0,1,2,0,1,3,0,1,3,0,1,0,0,1,1,2,0,9,2,1
14-24-29,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,2,0,1,4,0,1
6-9-13,51,0,1,49,4,1,101,22,1,106,38,1,167,34,1,34,7,1,90,1,1,598,106,1
12-13-6,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
6-5-6,9,0,1,6,0,1,12,0,1,7,0,1,3,0,1,9,2,1,2,0,1,48,2,1
13-11-8,0,0,1,0,0,1,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
4-11-14,9,0,1,2,0,1,2,0,1,7,0,1,4,1,1,4,0,1,3,0,1,31,1,1
2-5-12,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
0-7-11,3,0,1,3,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,6,0,1
14-16-18,16,13,1,20,16,1,44,18,1,41,4,1,27,13,1,21,34,0,16,35,0,185,133,1
18-22-23,0,31,0,1,29,0,0,51,0,0,59,0,5,36,0,1,62,0,3,11,0,10,279,0
3-5-10,12,0,1,5,0,1,10,0,1,20,0,1,16,0,1,7,0,1,3,4,0,73,4,1
8-10-16,0,0,1,0,0,1,1,2,0,1,0,1,1,0,1,1,0,1,0,0,1,4,2,1
6-6-10,1,0,1,0,0,1,1,0,1,1,0,1,2,0,1,0,0,1,0,0,1,5,0,1
17-15-5,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
9-11-9,2,13,0,0,12,0,0,16,0,1,0,1,0,2,0,4,2,1,0,1,0,7,46,0
10-13-20,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1
2-8-9,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1
15-20-21,0,9,0,0,525,0,0,160,0,0,0,1,0,12,0,0,69,0,0,1,0,0,776,0
5-11-11,0,0,1,0,0,1,0,0,1,0,2,0,0,0,1,0,3,0,1,0,1,1,5,0
19-21-26,0,0,1,0,0,1,0,0,1,2,0,1,0,0,1,0,0,1,0,0,1,2,0,1
23-18-1,0,0,1,0,2,0,0,0,1,0,0,1,0,2,0,0,0,1,0,0,1,0,4,0
4-9-11,44,1,1,49,5,1,48,3,1,41,2,1,105,10,1,55,6,1,35,4,1,377,31,1
17-17-14,0,2,0,0,2,0,0,181,0,0,0,1,0,0,1,0,0,1,0,0,1,0,185,0
1-8-14,0,0,1,0,0,1,0,0,1,2,0,1,0,0,1,0,0,1,0,0,1,2,0,1
22-20-21,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
13-12-7,0,1,0,0,4,0,0,4,0,1,0,1,0,1,0,0,0,1,0,1,0,1,11,0
6-8-6,8,13,0,3,11,0,33,16,1,0,0,1,1,0,1,30,0,1,1,1,1,76,41,1
16-15-7,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
22-16-2,0,5,0,0,5,0,0,7,0,0,0,1,0,4,0,0,0,1,0,0,1,0,21,0
5-14-19,0,0,1,3,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,3,0,1
5-9-10,11,11,1,15,32,0,132,74,1,117,76,1,183,76,1,34,159,0,57,121,0,549,549,1
13-9-1,0,4,0,0,2,0,0,16,0,0,7,0,0,7,0,0,4,0,0,0,1,0,40,0
12-17-18,0,11,0,0,6,0,3,127,0,0,9,0,3,2,1,0,37,0,0,5,0,6,197,0
30-31-31,0,0,1,0,0,1,17,0,1,18,0,1,45,0,1,0,0,1,0,0,1,80,0,1
14-14-10,0,2,0,0,5,0,0,3,0,0,0,1,0,0,1,0,0,1,0,1,0,0,11,0
17-16-10,0,0,1,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
19-18-10,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0
6-6-2,0,0,1,0,1,0,0,9,0,0,2,0,0,0,1,0,0,1,0,2,0,0,14,0
4-7-9,232,16,1,295,117,1,821,90,1,486,81,1,1533,108,1,398,37,1,729,60,1,4494,509,1
3-5-7,305,14,1,395,64,1,833,76,1,1487,218,1,2995,96,1,466,34,1,608,62,1,7089,564,1
15-23-30,144,0,1,0,0,1,38,0,1,2,0,1,0,0,1,0,0,1,822,0,1,1006,0,1
8-6-4,0,1,0,0,0,1,0,3,0,0,1,0,0,0,1,0,0,1,0,0,1,0,5,0
10-14-16,16,17,0,16,28,0,33,114,0,10,22,0,22,50,0,36,31,1,19,22,0,152,284,0
17-21-21,0,14,0,0,35,0,0,11,0,0,2,0,0,84,0,0,18,0,0,1,0,0,165,0
7-11-10,0,14,0,1,23,0,2,32,0,0,0,1,0,9,0,1,3,0,0,3,0,4,84,0
10-12-8,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
13-12-8,0,2,0,0,3,0,0,8,0,0,0,1,0,0,1,0,0,1,0,0,1,0,13,0
9-13-17,59,3,1,62,5,1,112,7,1,57,18,1,126,55,1,66,3,1,70,20,1,552,111,1
19-15-0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
12-16-22,1,0,1,0,0,1,8,0,1,4,0,1,5,1,1,2,0,1,2,2,1,22,3,1
11-16-16,0,3,0,0,7,0,0,20,0,0,0,1,0,2,0,0,6,0,0,3,0,0,41,0
10-16-16,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
1-4-8,97,0,1,60,5,1,87,0,1,166,16,1,72,18,1,45,1,1,31,0,1,558,40,1
3-7-6,1,10,0,2,2,1,16,5,1,3,5,0,2,0,1,0,0,1,1,1,1,25,23,1
18-17-8,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
5-9-16,0,0,1,0,0,1,0,0,1,3,0,1,0,0,1,0,0,1,0,0,1,3,0,1
13-11-3,0,2,0,0,1,0,0,4,0,0,2,0,0,0,1,0,0,1,0,0,1,0,9,0
13-15-15,1,15,0,1,5,0,3,40,0,2,1,1,1,6,0,2,29,0,2,10,0,12,106,0
7-11-15,82,0,1,84,6,1,127,12,1,126,40,1,236,37,1,49,12,1,93,21,1,797,128,1
19-23-29,0,0,1,0,0,1,2,0,1,0,0,1,1,0,1,0,0,1,1,0,1,4,0,1
19-18-14,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
8-15-20,240,0,1,313,1,1,129,0,1,51,1,1,99,0,1,235,0,1,117,7,1,1184,9,1
5-5-8,4,0,1,5,0,1,5,1,1,1,0,1,5,0,1,1,0,1,4,0,1,25,1,1
12-14-13,2,4,0,0,17,0,0,13,0,5,0,1,2,5,0,2,9,0,0,5,0,11,53,0
16-10-3,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,2,0
15-20-22,6,24,0,28,11,1,7,63,0,8,3,1,31,26,1,8,25,0,5,9,0,93,161,0
12-13-15,2,4,0,7,3,1,14,4,1,12,2,1,8,5,1,12,8,1,4,3,1,59,29,1
19-18-11,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
20-16-7,0,0,1,0,0,1,0,2,0,0,0,1,0,0,1,0,1,0,0,0,1,0,3,0
13-7-1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2,0
4-4-2,13,8,1,1,8,0,6,17,0,4,14,0,5,6,0,64,19,1,141,3,1,234,75,1
14-13-12,0,1,0,1,1,1,6,13,0,2,0,1,1,1,1,0,78,0,0,29,0,10,123,0
6-8-10,49,10,1,51,51,1,71,70,1,49,156,0,181,102,1,32,45,0,84,57,1,517,491,1
19-17-13,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
13-17-21,48,15,1,70,5,1,77,17,1,40,25,1,174,46,1,32,5,1,34,26,1,475,139,1
17-17-19,1,6,0,7,2,1,1,10,0,2,12,0,1,4,0,1,5,0,1,7,0,14,46,0
28-29-29,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
2-6-5,0,4,0,0,0,1,3,5,0,1,15,0,0,0,1,6,6,1,0,2,0,10,32,0
15-14-16,0,0,1,0,0,1,0,2,0,1,0,1,1,0,1,1,3,0,0,2,0,3,7,0
1-2-3,739,68,1,1184,110,1,2490,328,1,2912,1954,1,2253,509,1,812,103,1,363,124,1,10753,3196,1
15-12-8,0,3,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,0
10-19-22,11,0,1,6,0,1,23,0,1,6,0,1,52,0,1,10,0,1,28,0,1,136,0,1
18-17-14,0,0,1,0,0,1,0,57,0,0,0,1,0,0,1,0,0,1,0,0,1,0,57,0
9-13-16,43,12,1,72,9,1,81,47,1,56,50,1,104,112,0,51,13,1,58,45,1,465,288,1
14-14-15,4,9,0,19,8,1,38,15,1,22,1,1,7,4,1,7,27,0,2,44,0,99,108,0
3-5-2,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,2,0,1,0,1,2,3,0
18-24-25,0,0,1,0,0,1,0,11,0,0,0,1,0,1,0,0,0,1,0,0,1,0,12,0
21-16-4,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2,0,0,0,1,0,7,0
21-16-3,0,6,0,0,5,0,0,3,0,0,0,1,0,0,1,0,1,0,0,0,1,0,15,0
20-23-26,0,0,1,0,0,1,2,7,0,2,1,1,4,19,0,0,0,1,1,4,0,9,31,0
12-21-27,0,0,1,2,0,1,26,0,1,0,0,1,4,0,1,73,0,1,14,0,1,119,0,1
18-17-9,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
5-8-11,86,3,1,142,31,1,253,25,1,222,32,1,384,43,1,113,23,1,232,16,1,1432,173,1
20-25-29,1,3,0,0,2,0,0,27,0,4,4,1,4,9,0,1,2,0,0,18,0,10,65,0
4-11-15,18,0,1,20,0,1,15,0,1,12,0,1,10,0,1,12,0,1,18,0,1,105,0,1
15-19-27,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
3-7-16,0,0,1,0,0,1,0,0,1,2,0,1,0,0,1,0,0,1,0,0,1,2,0,1
5-7-10,55,1,1,84,12,1,164,14,1,98,9,1,236,12,1,47,7,1,165,9,1,849,64,1
2-10-13,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2,0,1
13-10-6,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
22-23-23,0,0,1,0,6,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,6,0
15-13-4,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0,0,1,0,0,3,0
12-17-22,72,0,1,74,10,1,117,1,1,71,22,1,185,18,1,53,0,1,58,21,1,630,72,1
23-26-27,0,0,1,0,0,1,0,0,1,1,0,1,2,0,1,0,0,1,0,0,1,3,0,1
2-7-7,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,2,0
6-12-12,0,0,1,0,0,1,0,5,0,0,3,0,0,0,1,0,0,1,4,1,1,4,9,0
6-10-14,87,0,1,89,11,1,161,2,1,140,57,1,281,33,1,73,15,1,148,15,1,979,133,1
14-11-5,0,1,0,0,4,0,0,6,0,0,0,1,0,0,1,0,1,0,0,0,1,0,12,0
16-19-18,0,1,0,0,2,0,0,5,0,0,0,1,0,12,0,0,0,1,0,0,1,0,20,0
8-13-20,0,0,1,1,0,1,6,0,1,2,0,1,5,0,1,0,0,1,2,0,1,16,0,1
11-21-25,21,0,1,58,0,1,2,0,1,71,0,1,29,0,1,57,0,1,14,0,1,252,0,1
6-6-3,0,1,0,0,2,0,0,7,0,3,6,0,0,0,1,2,0,1,3,0,1,8,16,0
2-4-5,389,54,1,596,47,1,1370,214,1,2462,376,1,2438,243,1,1214,93,1,632,116,1,9101,1143,1
21-22-22,0,0,1,0,601,0,0,1,0,0,0,1,0,29,0,0,9,0,0,112,0,0,752,0
18-17-16,1,339,0,6,307,0,1,2300,0,12,280,0,0,80,0,0,1309,0,0,100,0,20,4715,0
13-7-0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
22-19-10,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
8-7-3,0,0,1,0,1,0,0,0,1,2,3,0,0,3,0,1,0,1,0,0,1,3,7,0
22-29-30,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0,0,0,1,0,1,0,0,3,0
22-22-23,0,0,1,0,5,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,0
19-19-22,0,0,1,1,0,1,0,1,0,2,0,1,0,0,1,0,0,1,0,0,1,3,1,1
16-23-24,0,0,1,0,0,1,0,13,0,0,0,1,0,1,0,0,0,1,0,0,1,0,14,0
5-7-6,38,61,0,22,72,0,113,64,1,25,2,1,18,4,1,34,2,1,27,22,1,277,227,1
26-19-2,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
17-12-2,0,6,0,0,4,0,0,23,0,0,7,0,0,8,0,0,5,0,0,0,1,0,53,0
17-23-28,21,7,1,2,14,0,12,25,0,36,77,0,89,92,0,3,10,0,3,10,0,166,235,0
12-14-19,1,0,1,1,0,1,2,0,1,1,0,1,0,0,1,0,0,1,0,0,1,5,0,1
25-27-29,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,2,0,1
14-12-6,0,2,0,0,3,0,0,4,0,0,0,1,0,0,1,0,1,0,0,0,1,0,10,0
18-15-4,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,4,0
21-25-27,0,0,1,0,0,1,4,9,0,0,0,1,3,1,1,0,0,1,3,0,1,10,10,1
8-14-14,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1
4-9-16,0,0,1,1,0,1,0,0,1,3,0,1,1,0,1,0,0,1,0,0,1,5,0,1
19-14-3,0,2,0,0,3,0,0,4,0,0,0,1,0,5,0,0,2,0,0,0,1,0,16,0
1-5-10,27,0,1,23,0,1,25,0,1,55,0,1,4,6,0,5,0,1,9,2,1,148,8,1
20-15-4,0,2,0,0,2,0,0,2,0,0,0,1,0,1,0,0,0,1,0,0,1,0,7,0
0-2-1,116,35,1,77,13,1,346,288,1,396,191,1,176,142,1,337,252,1,83,151,0,1531,1072,1
7-10-13,57,7,1,54,26,1,119,47,1,69,135,0,218,72,1,32,12,1,80,57,1,629,356,1
24-26-29,0,0,1,0,1,0,3,0,1,0,0,1,3,0,1,1,0,1,0,0,1,7,1,1
6-13-18,32,0,1,140,0,1,22,0,1,35,1,1,26,1,1,74,0,1,165,1,1,494,3,1
15-21-21,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,2,0,0,1,0,0,4,0
8-9-8,34,13,1,16,19,0,34,20,1,35,1,1,18,4,1,36,2,1,3,10,0,176,69,1
10-11-15,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,2,1,1
17-20-19,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,3,0
21-14-1,0,2,0,0,1,0,0,5,0,0,0,1,0,7,0,0,1,0,0,0,1,0,16,0
18-17-19,0,1,0,0,0,1,0,2,0,0,2,0,0,1,0,0,1,0,0,0,1,0,7,0
20-22-20,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0,0,0,1,0,3,0
0-1-5,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
6-4-5,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
20-26-27,0,0,1,0,0,1,1,3,0,0,0,1,1,0,1,0,0,1,0,0,1,2,3,0
10-10-5,0,2,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,2,0
20-15-0,0,4,0,0,3,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,8,0
19-12-1,0,3,0,0,1,0,0,4,0,0,0,1,0,3,0,0,2,0,0,0,1,0,13,0
19-24-27,1,6,0,1,22,0,1,155,0,2,86,0,6,42,0,0,7,0,2,18,0,13,336,0
20-22-23,1,1,1,0,1,0,0,14,0,0,0,1,0,23,0,0,0,1,0,18,0,1,57,0
14-21-23,0,0,1,11,4,1,4,19,0,3,0,1,13,24,0,1,6,0,5,0,1,37,53,0
5-13-16,1,0,1,2,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,5,1,1
16-13-5,1,5,0,0,4,0,0,6,0,0,1,0,0,2,0,0,4,0,0,0,1,1,22,0
16-18-22,2,1,1,0,1,0,2,0,1,5,0,1,4,1,1,0,0,1,2,0,1,15,3,1
5-3-2,0,0,1,0,0,1,0,0,1,0,0,1,1,2,0,0,0,1,0,0,1,1,2,0
11-17-18,0,0,1,1,0,1,0,3,0,0,0,1,0,0,1,0,0,1,0,0,1,1,3,0
9-7-0,0,2,0,0,1,0,0,5,0,0,0,1,0,0,1,0,0,1,0,0,1,0,8,0
13-15-16,8,15,0,12,48,0,27,37,0,19,1,1,11,5,1,10,23,0,16,10,1,103,139,0
18-24-26,0,2,0,0,6,0,0,138,0,3,29,0,3,63,0,0,0,1,0,6,0,6,244,0
12-20-27,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,3,0,1,6,0,1
13-22-25,3,0,1,5,0,1,12,0,1,16,0,1,30,0,1,4,0,1,8,0,1,78,0,1
8-8-10,8,2,1,5,3,1,15,2,1,5,1,1,10,0,1,3,2,1,5,0,1,51,10,1
24-26-26,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
12-21-26,54,0,1,182,0,1,282,0,1,135,0,1,57,0,1,138,0,1,123,0,1,971,0,1
24-29-31,0,0,1,5,0,1,7,0,1,20,0,1,22,0,1,3,0,1,5,0,1,62,0,1
16-18-17,0,3,0,0,2,0,0,53,0,1,0,1,0,1,0,0,8,0,0,1,0,1,68,0
9-10-5,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
26-28-30,0,0,1,0,0,1,1,0,1,1,0,1,2,0,1,0,0,1,0,0,1,4,0,1
14-19-20,0,32,0,1,155,0,3,71,0,2,12,0,6,5,1,0,5,0,2,21,0,14,301,0
17-14-6,0,1,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,4,0
16-16-12,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,3,0
24-29-30,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,4,0,1,4,0
3-6-5,3,16,0,7,21,0,53,33,1,11,7,1,6,4,1,14,4,1,18,6,1,112,91,1
21-24-29,0,0,1,1,0,1,5,0,1,6,0,1,5,0,1,1,0,1,1,0,1,19,0,1
15-18-19,12,213,0,25,759,0,50,425,0,8,2,1,48,32,1,8,16,0,15,128,0,166,1575,0
17-16-8,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
23-19-10,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
17-26-31,4,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,4,0,1
9-8-7,7,2,1,1,1,1,3,2,1,0,0,1,3,0,1,11,4,1,1,2,0,26,11,1
17-17-18,4,16,0,33,36,0,5,84,0,7,103,0,1,20,0,4,181,0,2,73,0,56,513,0
4-8-11,189,2,1,344,14,1,399,9,1,295,19,1,544,22,1,176,4,1,214,9,1,2161,79,1
5-5-7,21,3,1,13,0,1,29,7,1,18,2,1,26,0,1,10,2,1,22,0,1,139,14,1
16-24-27,2,0,1,0,1,0,0,4,0,7,0,1,3,1,1,0,0,1,1,0,1,13,6,1
18-18-19,6,145,0,72,109,0,6,135,0,6,128,0,2,75,0,1,102,0,0,38,0,93,732,0
9-9-8,62,10,1,23,20,1,114,7,1,54,1,1,27,10,1,123,27,1,29,17,1,432,92,1
13-14-15,6,5,1,21,17,1,18,29,0,23,1,1,9,6,1,11,66,0,5,26,0,93,150,0
4-6-5,57,42,1,31,30,1,150,63,1,22,7,1,27,37,0,52,10,1,45,14,1,384,203,1
9-11-12,33,49,0,13,95,0,35,366,0,6,18,0,11,452,0,9,361,0,12,80,0,119,1421,0
19-20-21,0,103,0,23,95,0,0,108,0,8,60,0,11,107,0,0,15,0,0,62,0,42,550,0
6-4-4,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
18-17-13,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
7-11-14,70,3,1,72,13,1,95,85,1,116,78,1,235,93,1,53,22,1,105,102,1,746,396,1
6-9-17,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1
12-15-17,17,52,0,14,78,0,51,135,0,19,8,1,32,25,1,29,30,0,22,17,1,184,345,0
20-20-22,0,15,0,0,2,0,0,0,1,0,2,0,0,6,0,0,1,0,0,0,1,0,26,0
12-15-19,13,2,1,20,3,1,33,4,1,13,2,1,16,2,1,5,1,1,17,3,1,117,17,1
11-17-19,19,2,1,6,11,0,22,18,1,8,3,1,108,20,1,8,0,1,5,5,1,176,59,1
8-11-14,41,5,1,25,14,1,55,19,1,46,74,0,91,124,0,33,23,1,40,54,0,331,313,1
17-25-30,64,3,1,0,1,0,0,2,0,3,11,0,0,6,0,1,2,0,4,33,0,72,58,1
19-20-23,0,4,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,4,0
10-14-15,2,80,0,6,116,0,10,249,0,0,18,0,1,68,0,4,165,0,6,50,0,29,746,0
13-14-16,4,3,1,10,14,0,14,1,1,18,1,1,7,1,1,7,22,0,8,11,0,68,53,1
10-11-9,3,6,0,1,14,0,3,13,0,3,0,1,1,2,0,8,3,1,0,6,0,19,44,0
11-22-27,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,2,0,1
5-10-16,4,0,1,10,0,1,7,0,1,14,0,1,12,0,1,9,0,1,3,0,1,59,0,1
10-9-7,1,4,0,0,1,0,0,5,0,0,0,1,0,3,0,0,4,0,0,1,0,1,18,0
5-4-7,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
4-4-1,0,6,0,0,9,0,0,26,0,0,12,0,2,10,0,0,0,1,2,4,0,4,67,0
14-22-23,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
16-16-14,0,14,0,1,1,1,0,1293,0,4,0,1,1,5,0,0,804,0,0,286,0,6,2403,0
7-14-17,32,0,1,12,0,1,16,0,1,16,5,1,44,1,1,16,0,1,13,5,1,149,11,1
8-13-15,10,16,0,29,12,1,19,96,0,12,44,0,34,70,0,24,18,1,37,14,1,165,270,0
16-15-14,0,1,0,5,1,1,3,75,0,5,6,0,0,1,0,0,1349,0,0,421,0,13,1854,0
21-25-29,0,1,0,1,2,0,7,2,1,4,0,1,10,0,1,0,0,1,2,1,1,24,6,1
18-22-21,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,3,0
1-0-0,5,0,1,4,1,1,0,13,0,0,0,1,4,3,1,1,1,1,6,1,1,20,19,1
18-25-31,52,0,1,0,6,0,2,0,1,0,85,0,101,2,1,6,0,1,1,36,0,162,129,1
12-15-16,5,109,0,2,342,0,9,427,0,7,0,1,4,38,0,10,54,0,2,50,0,39,1020,0
17-18-22,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,1,3,2,1
13-8-1,0,5,0,0,0,1,0,8,0,0,3,0,0,7,0,0,4,0,0,0,1,0,27,0
11-9-7,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
23-27-30,0,0,1,0,1,0,6,0,1,4,0,1,5,0,1,2,0,1,3,0,1,20,1,1
10-13-12,0,66,0,0,79,0,0,170,0,0,1,0,4,29,0,0,1,0,0,11,0,4,357,0
20-23-25,0,0,1,1,0,1,1,17,0,0,0,1,1,34,0,0,0,1,2,5,0,5,56,0
16-18-21,8,20,0,19,9,1,23,6,1,15,5,1,36,3,1,8,1,1,1,3,0,110,47,1
8-9-7,2,5,0,0,8,0,1,10,0,5,1,1,2,5,0,63,1,1,2,2,1,75,32,1
5-10-14,119,0,1,120,0,1,146,0,1,172,10,1,175,19,1,94,2,1,160,6,1,986,37,1
25-27-30,0,0,1,0,1,0,2,0,1,0,0,1,2,0,1,0,0,1,0,0,1,4,1,1
22-18-5,0,2,0,0,3,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,1,0,8,0
11-12-13,11,11,1,25,16,1,30,31,0,21,1,1,15,5,1,15,54,0,8,12,0,125,130,0
1-5-12,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1
14-17-22,3,0,1,3,0,1,4,0,1,5,0,1,4,7,0,1,0,1,2,0,1,22,7,1
14-18-20,5,58,0,54,146,0,66,84,0,20,35,0,85,6,1,21,14,1,21,18,1,272,361,0
2-6-9,182,1,1,224,2,1,197,9,1,321,18,1,229,18,1,183,8,1,124,6,1,1460,62,1
17-18-16,1,330,0,3,985,0,0,341,0,1,2,0,0,6,0,0,153,0,0,3,0,5,1820,0
25-19-1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0,0,0,1,0,0,1,0,2,0
13-18-24,1,0,1,3,0,1,4,0,1,3,1,1,5,2,1,4,0,1,1,0,1,21,3,1
17-17-11,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
0-5-11,7,0,1,0,0,1,1,0,1,1,0,1,0,4,0,2,0,1,0,8,0,11,12,0
21-18-10,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
15-22-25,59,0,1,25,14,1,62,31,1,70,9,1,112,23,1,4,1,1,23,0,1,355,78,1
5-6-8,28,0,1,69,24,1,119,20,1,77,26,1,171,17,1,28,4,1,125,4,1,617,95,1
6-9-14,23,0,1,16,0,1,25,0,1,24,10,1,61,11,1,10,0,1,36,1,1,195,22,1
23-18-3,0,4,0,0,2,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,8,0
25-29-30,0,0,1,0,0,1,2,0,1,1,0,1,0,0,1,0,0,1,0,0,1,3,0,1
