rgb,set1Arm,set1NotArm,set1Prediction,set2Arm,set2NotArm,set2Prediction,set3Arm,set3NotArm,set3Prediction,set4Arm,set4NotArm,set4Prediction,set5Arm,set5NotArm,set5Prediction,set6Arm,set6NotArm,set6Prediction,set7Arm,set7NotArm,set7Prediction,totalArm,totalNotArm,totalPrediction
37-27-10,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
35-31-15,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
26-20-4,0,0,1,0,0,1,0,3,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0
21-35-44,21,0,1,37,0,1,42,0,1,60,0,1,78,0,1,34,0,1,42,1,1,314,1,1
16-16-11,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
25-27-21,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0
44-33-8,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2,0,0,0,1,0,4,0
34-47-62,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
39-46-50,0,1,0,0,0,1,0,16,0,1,0,1,0,5,0,0,0,1,0,0,1,1,22,0
2-8-16,15,0,1,8,1,1,10,0,1,6,1,1,5,2,1,3,0,1,4,0,1,51,4,1
24-39-46,47,0,1,27,0,1,17,0,1,49,0,1,56,1,1,15,0,1,15,0,1,226,1,1
35-41-40,0,0,1,0,2,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,3,0
12-15-16,8,4,1,10,5,1,11,11,1,8,2,1,9,6,1,8,5,1,5,5,1,59,38,1
35-43-53,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1
6-15-32,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1
33-20-1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
32-46-52,1,0,1,1,3,0,2,11,0,3,1,1,5,4,1,0,0,1,1,0,1,13,19,0
12-20-31,0,0,1,5,0,1,2,0,1,3,0,1,10,0,1,2,0,1,2,0,1,24,0,1
24-22-25,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
36-49-55,0,2,0,0,1,0,0,21,0,0,4,0,0,27,0,0,3,0,0,2,0,0,60,0
26-40-50,20,0,1,13,3,1,33,0,1,10,1,1,40,0,1,5,0,1,23,2,1,144,6,1
14-22-30,20,0,1,7,0,1,16,3,1,15,9,1,40,1,1,5,1,1,12,5,1,115,19,1
31-23-5,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,3,0
22-39-45,1,0,1,0,0,1,2,0,1,0,0,1,12,0,1,1,0,1,16,0,1,32,0,1
15-20-18,0,9,0,1,7,0,0,21,0,4,0,1,0,0,1,2,1,1,0,2,0,7,40,0
40-39-40,1,1039,0,11,416,0,0,568,0,0,195,0,0,38,0,0,984,0,0,239,0,12,3479,0
2-10-18,13,0,1,6,0,1,8,0,1,9,1,1,4,0,1,2,0,1,1,0,1,43,1,1
31-41-50,1,0,1,0,0,1,2,1,1,4,3,1,2,3,0,1,1,1,0,0,1,10,8,1
18-14-8,0,0,1,0,0,1,0,0,1,0,2,0,0,0,1,0,0,1,0,0,1,0,2,0
41-29-3,0,4,0,0,0,1,0,3,0,0,0,1,0,1,0,0,1,0,0,0,1,0,9,0
40-43-44,0,0,1,0,2,0,0,2,0,0,0,1,0,7,0,0,0,1,0,9,0,0,20,0
21-31-37,11,2,1,12,10,1,43,20,1,8,3,1,14,22,0,2,2,1,21,5,1,111,64,1
23-29-22,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
12-24-29,2,0,1,0,0,1,2,7,0,4,0,1,4,0,1,2,0,1,4,1,1,18,8,1
25-31-31,0,36,0,0,80,0,0,40,0,0,0,1,1,8,0,0,0,1,0,27,0,1,191,0
8-8-0,0,2,0,0,1,0,0,8,0,0,1,0,0,3,0,0,1,0,0,0,1,0,16,0
41-51-59,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
27-37-45,13,1,1,12,2,1,21,2,1,19,0,1,9,7,1,3,0,1,2,3,0,79,15,1
46-33-0,0,1,0,0,4,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,0
5-10-13,50,4,1,57,8,1,95,16,1,296,45,1,463,11,1,124,16,1,60,15,1,1145,115,1
16-19-20,5,4,1,7,4,1,3,5,0,1,0,1,4,2,1,6,5,1,4,3,1,30,23,1
28-23-7,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
22-38-43,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,2,0,1
14-17-23,0,1,0,1,0,1,5,0,1,2,0,1,1,0,1,1,0,1,0,0,1,10,1,1
11-11-13,7,0,1,2,0,1,10,0,1,9,0,1,14,0,1,2,3,0,7,0,1,51,3,1
21-24-29,1,0,1,0,2,0,1,0,1,0,5,0,1,0,1,0,0,1,1,2,0,4,9,0
15-29-34,2,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,3,0,1
42-52-56,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1
39-41-44,0,6,0,0,3,0,0,1,0,0,0,1,0,2,0,0,0,1,0,1,0,0,13,0
15-18-21,0,1,0,4,5,0,3,4,0,2,4,0,3,8,0,1,2,0,2,0,1,15,24,0
23-21-13,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
3-9-9,3,0,1,6,0,1,8,5,1,8,6,1,2,2,1,2,3,0,5,0,1,34,16,1
17-11-7,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
19-23-35,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1
22-32-44,0,0,1,0,0,1,2,0,1,1,0,1,2,0,1,0,0,1,0,0,1,5,0,1
23-27-34,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
15-21-20,0,15,0,4,7,0,1,16,0,0,2,0,1,7,0,0,3,0,0,5,0,6,55,0
44-34-11,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
43-41-41,0,1,0,1,2,0,0,401,0,0,13,0,0,15,0,0,21,0,0,61,0,1,514,0
51-38-1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
25-42-54,0,0,1,0,0,1,3,0,1,0,0,1,0,0,1,17,0,1,2,0,1,22,0,1
44-34-2,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
9-10-11,14,3,1,25,2,1,47,3,1,39,1,1,73,0,1,18,6,1,14,2,1,230,17,1
20-36-42,0,0,1,0,0,1,0,0,1,0,0,1,2,0,1,0,0,1,0,0,1,2,0,1
34-28-6,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
24-31-43,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,2,0,1
33-36-37,1,3,0,1,3,0,4,10,0,3,4,0,1,5,0,2,6,0,0,5,0,12,36,0
23-22-19,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,9,0,0,7,0,1,16,0
30-26-18,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
27-32-44,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
32-38-41,0,3,0,9,39,0,3,15,0,1,1,1,6,8,0,11,3,1,1,4,0,31,73,0
8-16-18,8,0,1,3,3,1,28,4,1,15,10,1,9,3,1,2,0,1,15,1,1,80,21,1
45-37-13,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
32-48-55,2,0,1,0,0,1,0,0,1,5,0,1,1,0,1,0,0,1,1,0,1,9,0,1
19-27-34,14,0,1,7,2,1,16,1,1,9,5,1,13,16,0,13,0,1,11,0,1,83,24,1
48-33-2,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
2-9-12,6,0,1,1,0,1,5,2,1,10,2,1,8,1,1,21,3,1,9,1,1,60,9,1
22-16-2,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0
29-34-39,3,0,1,4,4,1,6,2,1,5,0,1,6,0,1,6,3,1,1,3,0,31,12,1
10-12-6,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,14,0,1,15,0,1
35-44-47,0,3,0,0,3,0,0,14,0,0,12,0,1,6,0,0,3,0,0,0,1,1,41,0
18-29-40,2,0,1,13,0,1,12,0,1,3,0,1,10,0,1,3,0,1,4,0,1,47,0,1
26-40-48,32,0,1,56,0,1,52,0,1,80,3,1,178,3,1,65,3,1,37,3,1,500,12,1
30-22-5,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,3,0
32-18-0,0,0,1,0,0,1,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0
30-36-37,0,15,0,1,50,0,8,101,0,0,0,1,2,4,0,0,0,1,1,7,0,12,177,0
37-40-43,0,6,0,4,18,0,6,3,1,6,10,0,4,6,0,0,1,0,0,7,0,20,51,0
0-3-8,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,4,0,1,0,0,1,4,0,1
7-9-14,9,0,1,10,0,1,12,2,1,7,1,1,14,0,1,4,0,1,19,1,1,75,4,1
29-44-55,22,0,1,4,0,1,11,0,1,3,2,1,10,0,1,0,0,1,66,0,1,116,2,1
30-28-24,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,5,0,0,9,0,0,16,0
9-10-12,9,1,1,6,0,1,29,1,1,15,0,1,34,0,1,8,3,1,18,1,1,119,6,1
41-28-5,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
36-35-37,2,3,0,1,1,1,0,7,0,1,10,0,0,2,0,0,13,0,0,7,0,4,43,0
47-35-7,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,3,0
44-33-2,0,2,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0
3-1-2,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
46-51-53,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1
13-21-33,0,0,1,1,0,1,0,0,1,3,0,1,10,0,1,0,0,1,1,0,1,15,0,1
6-13-20,23,1,1,61,0,1,40,3,1,77,2,1,54,6,1,26,0,1,38,2,1,319,14,1
27-31-39,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
33-24-5,0,3,0,0,0,1,0,2,0,0,0,1,0,1,0,0,0,1,0,0,1,0,6,0
7-5-0,0,10,0,0,17,0,0,32,0,0,13,0,0,2,0,0,3,0,0,8,0,0,85,0
6-11-14,36,5,1,34,12,1,127,21,1,270,51,1,564,22,1,69,21,1,98,18,1,1198,150,1
29-34-36,1,9,0,4,8,0,7,1,1,4,0,1,2,6,0,0,0,1,0,1,0,18,25,0
21-30-37,18,1,1,24,3,1,43,5,1,15,8,1,10,12,0,16,0,1,14,4,1,140,33,1
25-33-38,5,2,1,4,2,1,17,15,1,7,5,1,11,3,1,9,1,1,2,1,1,55,29,1
32-39-39,0,3,0,0,4,0,0,16,0,0,0,1,0,17,0,0,0,1,0,1,0,0,41,0
27-28-27,1,2,0,7,3,1,4,1,1,5,0,1,6,4,1,3,7,0,0,4,0,26,21,1
39-42-44,0,5,0,0,5,0,0,7,0,0,0,1,0,8,0,0,2,0,0,7,0,0,34,0
10-20-28,12,0,1,20,0,1,11,0,1,24,1,1,15,2,1,19,0,1,18,1,1,119,4,1
14-14-12,7,1,1,9,0,1,16,1,1,2,0,1,1,1,1,39,0,1,8,1,1,82,4,1
23-24-17,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
19-21-25,0,1,0,2,2,1,2,1,1,0,2,0,2,0,1,2,0,1,1,0,1,9,6,1
8-8-9,15,1,1,9,0,1,31,1,1,20,0,1,15,0,1,17,0,1,26,0,1,133,2,1
30-28-14,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
30-18-2,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
43-27-1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,2,0
31-41-41,0,0,1,0,7,0,0,0,1,0,0,1,0,1,0,0,22,0,0,11,0,0,41,0
14-22-34,0,0,1,0,0,1,3,0,1,1,0,1,5,0,1,1,0,1,0,0,1,10,0,1
24-31-42,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
37-35-17,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
9-17-27,4,0,1,6,0,1,3,0,1,13,0,1,10,0,1,4,0,1,6,0,1,46,0,1
47-58-62,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,4,0,1
26-28-22,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
19-12-2,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,3,0
27-44-58,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2,0,1,2,0,1
35-24-4,0,0,1,0,0,1,0,2,0,0,2,0,0,0,1,0,0,1,0,0,1,0,4,0
1-12-16,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,2,0,1,0,0,1,3,0,1
5-19-30,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
37-54-63,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,5,0,1,5,0
21-31-34,1,0,1,0,0,1,0,3,0,0,0,1,0,2,0,0,1,0,2,0,1,3,6,0
7-21-31,0,0,1,3,0,1,0,0,1,1,0,1,4,0,1,0,0,1,0,0,1,8,0,1
11-9-6,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,4,0
20-20-20,10,6,1,4,5,0,25,1,1,21,0,1,15,4,1,5,4,1,3,7,0,83,27,1
31-28-26,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0,0,2,0,0,5,0
14-30-37,0,0,1,2,0,1,2,0,1,0,0,1,1,0,1,2,0,1,0,0,1,7,0,1
12-19-15,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
13-17-16,0,24,0,3,15,0,3,11,0,4,0,1,0,4,0,3,0,1,0,2,0,13,56,0
25-41-51,10,0,1,9,0,1,59,0,1,34,0,1,19,0,1,29,0,1,32,0,1,192,0,1
30-37-42,6,1,1,10,11,0,5,5,1,7,0,1,14,3,1,3,0,1,5,1,1,50,21,1
11-20-26,22,1,1,22,1,1,33,27,1,24,4,1,45,9,1,13,14,0,14,3,1,173,59,1
46-46-42,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0,0,0,1,0,0,1,0,3,0
21-31-33,0,2,0,0,3,0,0,6,0,0,2,0,0,0,1,0,4,0,0,0,1,0,17,0
19-25-30,2,0,1,2,2,1,4,4,1,4,9,0,6,25,0,2,2,1,4,2,1,24,44,0
26-20-3,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
1-6-6,2,0,1,2,0,1,10,67,0,8,47,0,7,69,0,15,14,1,3,7,0,47,204,0
29-28-25,0,1,0,0,0,1,0,1,0,0,0,1,0,2,0,0,47,0,0,126,0,0,177,0
9-14-15,6,20,0,6,37,0,86,46,1,33,19,1,143,34,1,9,12,0,26,16,1,309,184,1
26-35-40,9,9,1,5,2,1,19,24,0,3,10,0,14,9,1,4,3,1,4,11,0,58,68,0
42-32-5,0,0,1,0,2,0,0,0,1,0,0,1,0,0,1,0,2,0,0,0,1,0,4,0
29-38-48,1,0,1,1,0,1,1,1,1,0,4,0,4,0,1,0,2,0,0,0,1,7,7,1
8-17-23,22,1,1,42,2,1,30,0,1,23,1,1,41,2,1,18,0,1,17,1,1,193,7,1
2-15-25,0,0,1,1,0,1,2,0,1,1,0,1,0,0,1,0,0,1,0,0,1,4,0,1
26-28-34,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1
44-50-59,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,2,0,1
3-2-2,2,0,1,10,0,1,9,1,1,5,0,1,3,3,1,4,1,1,7,5,1,40,10,1
22-25-30,2,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,3,3,1
32-30-31,0,0,1,1,0,1,0,2,0,0,1,0,0,2,0,0,19,0,0,10,0,1,34,0
24-24-10,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
25-24-26,2,1,1,2,0,1,2,0,1,2,0,1,2,1,1,0,0,1,0,0,1,10,2,1
23-30-41,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,3,0,1
3-11-24,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1
14-16-24,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1
13-18-16,1,6,0,1,12,0,2,8,0,4,0,1,0,2,0,2,0,1,0,0,1,10,28,0
35-28-12,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
26-25-13,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1
44-50-61,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1
49-61-61,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0
11-9-2,0,0,1,0,2,0,0,2,0,0,1,0,0,5,0,0,0,1,0,1,0,0,11,0
10-11-11,18,2,1,12,2,1,38,14,1,16,0,1,35,0,1,22,9,1,12,0,1,153,27,1
32-24-8,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
46-36-6,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
30-19-6,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
32-42-47,0,2,0,1,2,0,1,10,0,0,2,0,2,2,1,1,2,0,3,3,1,8,23,0
13-17-25,1,3,0,1,0,1,1,0,1,0,0,1,3,0,1,1,0,1,0,0,1,7,3,1
13-30-39,1,0,1,4,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,5,0,1
16-16-20,0,1,0,0,0,1,2,0,1,1,0,1,0,0,1,0,0,1,0,0,1,3,1,1
30-31-34,0,0,1,2,0,1,2,2,1,2,2,1,2,0,1,1,4,0,1,5,0,10,13,0
9-11-5,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
38-30-8,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
38-53-63,5,0,1,0,0,1,0,0,1,0,12,0,0,1,0,0,0,1,0,11,0,5,24,0
33-42-44,0,0,1,0,296,0,0,137,0,0,0,1,0,0,1,0,138,0,0,0,1,0,571,0
33-32-29,0,1,0,1,0,1,0,935,0,1,0,1,0,2,0,0,615,0,0,118,0,2,1671,0
51-39-3,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
18-15-11,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
42-34-12,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
29-35-46,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1
35-47-60,0,0,1,0,0,1,0,0,1,0,8,0,2,0,1,0,0,1,0,1,0,2,9,0
5-12-11,0,3,0,0,0,1,2,1,1,0,6,0,0,0,1,3,2,1,0,2,0,5,14,0
35-42-41,0,0,1,0,0,1,0,0,1,0,0,1,0,4,0,0,0,1,0,0,1,0,4,0
9-9-15,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
34-22-1,0,2,0,0,0,1,0,0,1,0,0,1,0,2,0,0,0,1,0,0,1,0,4,0
33-44-53,3,1,1,0,0,1,4,0,1,6,1,1,2,3,0,1,4,0,0,3,0,16,12,1
31-33-37,1,1,1,2,1,1,0,4,0,1,2,0,1,0,1,1,6,0,0,2,0,6,16,0
14-17-19,3,1,1,14,5,1,5,12,0,5,1,1,10,10,1,5,4,1,6,1,1,48,34,1
16-25-35,3,0,1,4,0,1,9,0,1,6,0,1,17,1,1,3,0,1,2,1,1,44,2,1
16-24-24,0,4,0,0,17,0,1,14,0,0,1,0,0,1,0,0,2,0,0,1,0,1,40,0
7-9-16,3,0,1,1,0,1,2,1,1,1,0,1,1,0,1,0,0,1,0,0,1,8,1,1
39-26-0,0,6,0,0,6,0,0,15,0,0,0,1,0,3,0,0,2,0,0,0,1,0,32,0
41-47-48,0,0,1,0,0,1,0,0,1,0,0,1,0,6,0,0,0,1,0,1,0,0,7,0
13-21-27,9,0,1,11,1,1,13,4,1,16,6,1,46,6,1,6,0,1,13,5,1,114,22,1
2-14-21,3,0,1,2,0,1,0,0,1,4,0,1,0,0,1,1,0,1,0,0,1,10,0,1
12-17-25,7,4,1,3,1,1,2,0,1,7,1,1,14,5,1,2,0,1,11,0,1,46,11,1
19-29-30,0,3,0,0,2,0,0,1,0,0,2,0,0,0,1,0,0,1,2,1,1,2,9,0
31-45-53,30,1,1,13,0,1,24,0,1,38,3,1,72,5,1,3,1,1,10,1,1,190,11,1
19-30-41,5,0,1,10,1,1,5,0,1,2,0,1,8,0,1,3,0,1,3,0,1,36,1,1
1-15-23,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1
44-34-4,0,0,1,0,1,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0
12-17-18,3,10,0,1,14,0,17,35,0,4,8,0,10,23,0,4,13,0,7,10,0,46,113,0
6-13-24,3,0,1,2,0,1,0,0,1,5,0,1,0,0,1,0,0,1,1,0,1,11,0,1
17-14-7,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,3,0
33-25-5,0,2,0,0,1,0,0,2,0,0,0,1,0,2,0,0,1,0,0,0,1,0,8,0
17-14-2,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0,0,0,1,0,0,1,0,2,0
21-36-44,22,0,1,26,0,1,24,0,1,58,0,1,58,0,1,13,0,1,30,0,1,231,0,1
7-8-5,13,1,1,3,3,1,12,6,1,2,3,0,2,7,0,65,6,1,69,0,1,166,26,1
4-10-16,29,0,1,43,2,1,44,1,1,131,5,1,89,0,1,51,3,1,31,1,1,418,12,1
30-47-61,0,0,1,0,0,1,3,0,1,0,0,1,0,0,1,0,0,1,91,0,1,94,0,1
12-7-2,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
30-38-43,4,2,1,17,3,1,8,7,1,11,3,1,11,1,1,14,1,1,2,3,0,67,20,1
24-43-53,13,0,1,47,0,1,11,0,1,0,0,1,0,0,1,2,0,1,2,0,1,75,0,1
27-21-7,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,2,0
37-49-58,1,2,0,0,8,0,0,37,0,1,26,0,1,22,0,0,2,0,0,14,0,3,111,0
38-25-2,0,1,0,0,0,1,0,2,0,0,0,1,0,0,1,0,1,0,0,0,1,0,4,0
16-28-31,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1
10-20-29,15,0,1,16,0,1,16,0,1,25,0,1,14,1,1,16,0,1,16,1,1,118,2,1
35-26-3,0,1,0,0,0,1,0,2,0,0,0,1,0,2,0,0,0,1,0,0,1,0,5,0
25-29-34,0,0,1,3,1,1,2,1,1,2,0,1,1,2,0,1,0,1,3,0,1,12,4,1
14-14-10,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,2,0,1,3,1,1
27-26-21,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,2,0
48-36-6,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,2,0
40-51-55,0,0,1,0,1,0,0,3,0,0,0,1,1,2,0,0,0,1,0,0,1,1,6,0
40-40-40,3,991,0,17,853,0,1,386,0,2,192,0,5,97,0,0,103,0,0,71,0,28,2693,0
35-37-41,0,2,0,9,5,1,3,1,1,2,4,0,1,1,1,0,1,0,0,0,1,15,14,1
41-49-57,0,0,1,0,0,1,0,0,1,0,0,1,3,0,1,0,0,1,1,0,1,4,0,1
14-19-17,4,5,0,0,4,0,1,17,0,0,0,1,0,1,0,2,0,1,0,1,0,7,28,0
6-9-4,0,5,0,2,1,1,0,3,0,0,0,1,1,6,0,0,0,1,3,0,1,6,15,0
5-12-26,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1
10-19-19,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,4,0
42-40-40,0,170,0,0,210,0,0,846,0,1,1313,0,0,187,0,0,17,0,0,71,0,1,2814,0
6-8-11,44,2,1,68,0,1,141,2,1,126,4,1,347,7,1,76,3,1,109,4,1,911,22,1
38-42-40,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,2,0
4-9-4,0,0,1,0,0,1,2,1,1,0,0,1,0,0,1,3,0,1,0,0,1,5,1,1
39-38-43,0,0,1,2,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2,0,1
8-11-15,8,0,1,31,8,1,39,5,1,40,13,1,181,6,1,22,0,1,74,6,1,395,38,1
40-33-7,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
50-38-3,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0
24-31-31,0,27,0,0,54,0,0,74,0,0,0,1,3,13,0,0,0,1,0,24,0,3,192,0
18-19-14,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,3,0,1,0,0,1,3,2,1
42-28-1,0,1,0,0,2,0,0,3,0,0,0,1,0,2,0,0,2,0,0,0,1,0,10,0
42-28-0,0,4,0,0,5,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,11,0
15-22-33,0,0,1,0,0,1,4,0,1,1,1,1,3,0,1,0,0,1,0,0,1,8,1,1
14-20-25,8,0,1,7,8,0,12,9,1,6,30,0,25,14,1,3,8,0,7,10,0,68,79,0
34-44-52,0,0,1,1,0,1,1,3,0,0,1,0,3,2,1,0,7,0,0,0,1,5,13,0
5-13-14,0,0,1,0,1,0,1,3,0,1,2,0,1,0,1,1,0,1,0,0,1,4,6,0
42-43-43,0,0,1,0,134,0,0,103,0,0,0,1,0,0,1,0,11,0,0,114,0,0,362,0
